Unhappy, Sameness, Tolerance
2.34, 52.28, 0.94
0.00, 52.07, 1.00
0.00, 51.47, 1.00
0.00, 51.18, 1.00
0.00, 50.65, 1.00
0.00, 50.36, 1.00
0.00, 50.01, 1.00
0.00, 49.78, 1.00
0.00, 49.72, 1.00
0.00, 49.33, 1.00
0.00, 49.51, 1.00
0.00, 49.36, 1.00
0.00, 50.20, 1.00
0.00, 50.33, 1.00
0.00, 50.39, 1.00
0.00, 50.25, 1.00
0.00, 50.11, 1.00
0.00, 49.98, 1.00
0.00, 49.78, 1.00
0.00, 49.69, 1.00
0.00, 49.19, 1.00
0.00, 49.26, 1.00
0.00, 49.22, 1.00
0.00, 49.26, 1.00
0.00, 49.66, 1.00
0.00, 49.58, 1.00
0.00, 50.02, 1.00
0.00, 49.60, 1.00
0.00, 49.30, 1.00
0.00, 49.79, 1.00
0.00, 50.17, 1.00
0.00, 50.11, 1.00
0.00, 50.70, 1.00
0.00, 50.54, 1.00
0.00, 50.71, 1.00
0.00, 50.68, 1.00
0.00, 50.12, 1.00
0.00, 50.16, 1.00
0.00, 49.64, 1.00
0.00, 49.59, 1.00
0.00, 50.06, 1.00
0.00, 50.37, 1.00
0.00, 50.60, 1.00
0.00, 50.20, 1.00
0.00, 49.85, 1.00
0.00, 50.47, 1.00
0.00, 50.69, 1.00
0.00, 50.51, 1.00
0.00, 50.76, 1.00
0.00, 51.17, 1.00
