Unhappy, Sameness, Tolerance
2.10, 51.00, 0.94
0.16, 50.54, 0.99
0.00, 50.71, 1.00
0.00, 50.24, 1.00
0.00, 50.23, 1.00
0.00, 50.36, 1.00
0.00, 50.50, 1.00
0.00, 50.38, 1.00
0.00, 50.26, 1.00
0.00, 50.44, 1.00
0.00, 50.28, 1.00
0.00, 50.02, 1.00
0.00, 50.04, 1.00
0.00, 49.78, 1.00
0.00, 49.82, 1.00
0.00, 50.46, 1.00
0.00, 50.76, 1.00
0.00, 50.20, 1.00
0.00, 49.99, 1.00
0.00, 50.13, 1.00
0.00, 50.35, 1.00
0.00, 50.53, 1.00
0.00, 49.86, 1.00
0.00, 49.89, 1.00
0.00, 49.68, 1.00
0.00, 49.33, 1.00
0.00, 49.94, 1.00
0.00, 50.35, 1.00
0.00, 50.23, 1.00
0.00, 49.83, 1.00
0.00, 50.00, 1.00
0.00, 50.28, 1.00
0.00, 50.18, 1.00
0.00, 50.05, 1.00
0.00, 50.15, 1.00
0.00, 49.88, 1.00
0.00, 49.62, 1.00
0.00, 49.83, 1.00
0.00, 49.91, 1.00
0.00, 50.15, 1.00
0.00, 49.75, 1.00
0.00, 49.85, 1.00
0.00, 49.74, 1.00
0.00, 48.97, 1.00
0.00, 49.46, 1.00
0.00, 49.60, 1.00
0.00, 49.02, 1.00
0.00, 49.22, 1.00
0.00, 49.09, 1.00
0.00, 49.14, 1.00
