Unhappy, Sameness, Tolerance
0.00, 50.16, 1.00
0.00, 50.41, 1.00
0.00, 50.59, 1.00
0.00, 50.58, 1.00
0.00, 50.18, 1.00
0.00, 49.69, 1.00
0.00, 50.09, 1.00
0.00, 50.59, 1.00
0.00, 50.71, 1.00
0.00, 50.57, 1.00
0.00, 50.37, 1.00
0.00, 49.93, 1.00
0.00, 50.26, 1.00
0.00, 50.46, 1.00
0.00, 50.42, 1.00
0.00, 50.34, 1.00
0.00, 50.74, 1.00
0.00, 51.16, 1.00
0.00, 51.61, 1.00
0.00, 51.01, 1.00
0.00, 50.55, 1.00
0.00, 50.27, 1.00
0.00, 49.88, 1.00
0.00, 50.04, 1.00
0.00, 50.18, 1.00
0.00, 49.84, 1.00
0.00, 50.26, 1.00
0.00, 49.84, 1.00
0.00, 49.73, 1.00
0.00, 50.37, 1.00
0.00, 50.78, 1.00
0.00, 50.48, 1.00
0.00, 50.75, 1.00
0.00, 50.80, 1.00
0.00, 49.95, 1.00
0.00, 49.82, 1.00
0.00, 49.84, 1.00
0.00, 49.62, 1.00
0.00, 49.39, 1.00
0.00, 49.46, 1.00
0.00, 49.10, 1.00
0.00, 49.44, 1.00
0.00, 49.16, 1.00
0.00, 48.97, 1.00
0.00, 48.51, 1.00
0.00, 48.66, 1.00
0.00, 49.10, 1.00
0.00, 49.55, 1.00
0.00, 49.62, 1.00
0.00, 49.62, 1.00
