Unhappy, Sameness, Tolerance
34.20, 62.03, 0.00
19.93, 68.11, 0.00
14.63, 70.57, 0.00
12.37, 72.63, 0.00
11.20, 72.37, 0.00
11.32, 73.84, 0.00
9.66, 75.55, 0.00
8.61, 75.23, 0.00
9.05, 75.53, 0.00
9.22, 74.32, 0.00
9.86, 74.11, 0.00
11.24, 75.51, 0.00
10.19, 75.59, 0.00
10.55, 75.67, 0.00
10.51, 76.75, 0.00
9.18, 76.94, 0.00
9.14, 75.51, 0.00
10.47, 75.68, 0.00
10.27, 77.50, 0.00
9.66, 77.52, 0.00
9.14, 76.48, 0.00
10.06, 75.92, 0.00
9.94, 76.34, 0.00
10.39, 76.38, 0.00
9.78, 75.58, 0.00
10.43, 76.81, 0.00
9.38, 76.75, 0.00
9.90, 76.54, 0.00
10.23, 78.36, 0.00
9.18, 78.44, 0.00
9.34, 76.78, 0.00
10.91, 77.45, 0.00
10.02, 78.42, 0.00
9.62, 78.07, 0.00
9.66, 79.55, 0.00
8.81, 77.92, 0.00
10.19, 78.50, 0.00
9.74, 78.53, 0.00
9.82, 77.81, 0.00
9.90, 78.77, 0.00
9.86, 79.39, 0.00
9.54, 78.49, 0.00
10.11, 79.87, 0.00
9.22, 80.02, 0.00
8.53, 80.52, 0.00
8.73, 80.13, 0.00
8.73, 80.45, 0.00
8.73, 80.66, 0.00
8.41, 80.04, 0.00
8.89, 79.91, 0.00
9.34, 80.10, 0.00
8.81, 79.34, 0.00
9.30, 79.90, 0.00
8.81, 79.57, 0.00
9.01, 78.63, 0.00
9.82, 79.71, 0.00
9.74, 80.36, 0.00
