Unhappy, Sameness, Tolerance
1.33, 50.88, 0.96
0.12, 51.27, 1.00
0.04, 50.97, 1.00
0.00, 50.65, 1.00
0.00, 50.41, 1.00
0.00, 50.13, 1.00
0.00, 50.45, 1.00
0.00, 50.49, 1.00
0.00, 50.80, 1.00
0.00, 50.07, 1.00
0.00, 50.17, 1.00
0.00, 50.39, 1.00
0.00, 50.80, 1.00
0.00, 50.53, 1.00
0.00, 50.51, 1.00
0.00, 50.46, 1.00
0.00, 50.68, 1.00
0.00, 50.61, 1.00
0.00, 50.34, 1.00
0.00, 50.66, 1.00
0.00, 50.41, 1.00
0.00, 50.42, 1.00
0.00, 50.08, 1.00
0.00, 49.52, 1.00
0.00, 49.32, 1.00
0.00, 49.53, 1.00
0.00, 49.25, 1.00
0.00, 49.15, 1.00
0.00, 49.44, 1.00
0.00, 49.41, 1.00
0.00, 49.81, 1.00
0.00, 50.27, 1.00
0.00, 49.73, 1.00
0.00, 49.71, 1.00
0.00, 49.25, 1.00
0.00, 49.34, 1.00
0.00, 49.22, 1.00
0.00, 49.41, 1.00
0.00, 49.47, 1.00
0.00, 49.41, 1.00
0.00, 49.52, 1.00
0.00, 49.31, 1.00
0.00, 48.92, 1.00
0.00, 49.20, 1.00
0.00, 49.39, 1.00
0.00, 49.62, 1.00
0.00, 50.05, 1.00
0.00, 49.94, 1.00
0.00, 49.76, 1.00
0.00, 50.13, 1.00
