Unhappy, Sameness, Tolerance
30.23, 61.72, 0.06
19.97, 67.24, 0.01
15.68, 70.39, 0.00
13.54, 73.70, 0.00
11.64, 74.28, 0.00
11.40, 74.61, 0.00
11.40, 75.85, 0.00
10.55, 75.97, 0.00
10.55, 77.14, 0.00
9.54, 77.80, 0.00
9.38, 76.95, 0.00
10.06, 77.06, 0.00
9.90, 78.07, 0.00
10.02, 76.86, 0.00
10.91, 76.65, 0.00
10.47, 76.56, 0.00
10.51, 78.23, 0.00
10.06, 79.26, 0.00
9.05, 79.02, 0.00
9.94, 79.23, 0.00
9.42, 79.37, 0.00
9.22, 80.25, 0.00
8.93, 78.13, 0.00
9.74, 78.67, 0.00
9.38, 77.88, 0.00
10.06, 78.84, 0.00
9.50, 79.55, 0.00
9.14, 79.42, 0.00
9.01, 78.95, 0.00
9.42, 79.78, 0.00
9.38, 78.44, 0.00
10.06, 79.16, 0.00
9.42, 79.77, 0.00
8.73, 79.92, 0.00
9.90, 80.07, 0.00
9.34, 79.73, 0.00
8.97, 79.22, 0.00
9.66, 79.15, 0.00
10.15, 78.86, 0.00
10.63, 80.32, 0.00
9.05, 80.80, 0.00
8.41, 81.50, 0.00
8.21, 78.99, 0.00
9.54, 79.73, 0.00
9.05, 79.71, 0.00
9.14, 80.43, 0.00
8.85, 80.20, 0.00
9.30, 81.51, 0.00
8.41, 80.40, 0.00
9.14, 79.41, 0.00
9.46, 79.68, 0.00
9.26, 79.83, 0.00
9.18, 79.45, 0.00
