Unhappy, Sameness, Tolerance
12.97, 54.61, 0.63
13.50, 58.85, 0.47
14.47, 62.23, 0.30
14.35, 65.72, 0.17
14.31, 67.74, 0.08
13.78, 70.90, 0.05
12.13, 70.68, 0.03
12.73, 73.12, 0.01
10.95, 72.70, 0.01
11.92, 74.47, 0.00
10.15, 75.19, 0.00
10.27, 75.14, 0.00
10.59, 76.50, 0.00
9.82, 74.80, 0.00
10.59, 75.02, 0.00
10.59, 75.88, 0.00
10.15, 76.84, 0.00
8.89, 76.27, 0.00
10.02, 75.80, 0.00
10.27, 75.65, 0.00
10.31, 76.36, 0.00
10.43, 76.49, 0.00
9.94, 76.69, 0.00
10.02, 75.84, 0.00
10.79, 77.68, 0.00
9.42, 78.63, 0.00
8.69, 78.29, 0.00
8.73, 76.16, 0.00
10.75, 76.20, 0.00
10.15, 76.36, 0.00
9.58, 77.07, 0.00
8.73, 78.14, 0.00
9.09, 77.38, 0.00
10.02, 76.67, 0.00
10.23, 78.80, 0.00
8.21, 76.86, 0.00
9.54, 77.20, 0.00
9.62, 77.55, 0.00
9.74, 77.44, 0.00
9.70, 78.53, 0.00
9.22, 78.04, 0.00
9.66, 78.78, 0.00
8.85, 79.77, 0.00
8.61, 79.07, 0.00
9.05, 78.32, 0.00
9.34, 78.18, 0.00
9.54, 78.28, 0.00
9.46, 77.87, 0.00
9.58, 77.99, 0.00
9.58, 78.61, 0.00
