Unhappy, Sameness, Tolerance
22.31, 57.21, 0.37
18.03, 62.80, 0.24
15.52, 66.36, 0.17
13.66, 68.47, 0.10
13.70, 70.26, 0.05
13.22, 73.02, 0.02
11.60, 73.03, 0.01
11.32, 75.76, 0.01
9.54, 75.01, 0.00
10.63, 75.35, 0.00
10.15, 75.74, 0.00
9.94, 76.00, 0.00
9.70, 76.74, 0.00
9.58, 76.28, 0.00
9.18, 76.23, 0.00
9.54, 75.72, 0.00
9.98, 75.48, 0.00
10.19, 76.24, 0.00
10.43, 76.69, 0.00
10.02, 76.22, 0.00
10.23, 78.60, 0.00
9.38, 78.09, 0.00
8.93, 77.80, 0.00
8.97, 77.64, 0.00
8.97, 77.15, 0.00
9.54, 76.46, 0.00
10.11, 77.06, 0.00
9.66, 78.27, 0.00
9.66, 79.03, 0.00
8.41, 77.16, 0.00
10.06, 78.59, 0.00
8.69, 78.77, 0.00
8.81, 78.22, 0.00
9.34, 77.13, 0.00
9.66, 78.14, 0.00
9.42, 78.91, 0.00
8.81, 79.05, 0.00
8.73, 78.93, 0.00
8.65, 78.48, 0.00
9.22, 78.06, 0.00
9.42, 76.98, 0.00
10.91, 77.12, 0.00
10.19, 78.51, 0.00
9.38, 79.04, 0.00
8.89, 79.68, 0.00
8.77, 78.98, 0.00
9.78, 78.56, 0.00
9.22, 76.31, 0.00
10.75, 77.43, 0.00
10.43, 79.49, 0.00
8.65, 79.61, 0.00
9.09, 79.57, 0.00
9.05, 78.90, 0.00
