Unhappy, Sameness, Tolerance
22.68, 57.76, 0.36
17.38, 63.87, 0.25
13.70, 66.08, 0.16
14.47, 69.55, 0.09
12.53, 71.20, 0.05
11.56, 73.03, 0.03
11.60, 74.99, 0.01
11.08, 76.04, 0.01
9.70, 75.67, 0.00
10.23, 75.74, 0.00
10.27, 77.23, 0.00
9.18, 75.99, 0.00
10.27, 76.29, 0.00
10.71, 74.90, 0.00
11.16, 75.34, 0.00
10.71, 75.77, 0.00
10.47, 76.81, 0.00
9.86, 78.36, 0.00
9.05, 76.62, 0.00
10.19, 77.60, 0.00
9.62, 77.43, 0.00
10.15, 76.78, 0.00
10.19, 77.93, 0.00
9.94, 76.67, 0.00
10.23, 76.46, 0.00
10.99, 76.79, 0.00
10.59, 76.75, 0.00
10.79, 77.87, 0.00
9.54, 78.41, 0.00
9.42, 78.86, 0.00
9.18, 79.73, 0.00
9.30, 79.31, 0.00
8.69, 77.82, 0.00
9.70, 78.27, 0.00
9.74, 77.68, 0.00
10.31, 76.67, 0.00
10.71, 77.87, 0.00
9.94, 78.04, 0.00
9.98, 78.52, 0.00
10.02, 79.01, 0.00
9.50, 77.40, 0.00
10.55, 78.73, 0.00
9.74, 80.40, 0.00
8.69, 79.60, 0.00
9.14, 80.49, 0.00
8.37, 78.79, 0.00
9.82, 78.34, 0.00
9.98, 79.30, 0.00
9.66, 79.69, 0.00
9.66, 80.05, 0.00
