Unhappy, Sameness, Tolerance
25.63, 58.03, 0.24
17.99, 64.36, 0.22
14.15, 66.76, 0.19
12.37, 67.79, 0.18
12.09, 69.20, 0.16
11.52, 70.01, 0.16
11.56, 71.55, 0.16
10.51, 72.73, 0.15
10.11, 73.25, 0.16
9.90, 74.67, 0.16
9.66, 74.58, 0.15
10.15, 76.07, 0.13
9.05, 76.24, 0.10
8.65, 76.30, 0.12
8.97, 76.23, 0.11
8.93, 76.20, 0.10
8.85, 75.38, 0.09
10.19, 75.76, 0.09
10.35, 76.18, 0.07
9.70, 76.59, 0.05
9.42, 75.34, 0.05
10.43, 75.44, 0.05
10.83, 75.86, 0.04
10.35, 77.34, 0.05
9.22, 75.73, 0.05
9.74, 78.43, 0.05
8.45, 78.79, 0.04
8.25, 78.27, 0.04
8.65, 78.06, 0.05
9.05, 78.47, 0.04
9.18, 79.00, 0.03
8.69, 78.12, 0.02
8.69, 78.31, 0.02
9.05, 77.80, 0.02
9.09, 78.47, 0.02
9.14, 78.89, 0.01
8.93, 79.07, 0.02
8.69, 79.50, 0.02
9.05, 78.02, 0.03
10.55, 78.50, 0.02
9.66, 78.12, 0.02
9.98, 78.30, 0.02
9.66, 77.96, 0.03
9.54, 78.41, 0.04
9.42, 78.17, 0.04
9.26, 77.85, 0.05
8.81, 77.33, 0.06
9.98, 77.05, 0.06
10.35, 77.90, 0.07
9.46, 78.41, 0.09
8.69, 79.60, 0.09
9.26, 79.73, 0.07
8.53, 79.29, 0.06
8.97, 79.94, 0.05
8.37, 79.19, 0.04
9.82, 78.90, 0.04
9.34, 78.00, 0.05
9.86, 79.32, 0.05
8.89, 78.48, 0.06
9.94, 79.65, 0.05
8.61, 78.34, 0.04
9.46, 77.78, 0.04
10.06, 78.64, 0.04
9.70, 77.63, 0.04
10.51, 77.30, 0.03
10.95, 77.88, 0.03
10.23, 79.59, 0.03
9.05, 79.63, 0.02
9.09, 78.60, 0.01
