Unhappy, Sameness, Tolerance
12.33, 53.03, 0.66
5.05, 54.43, 0.81
2.43, 53.91, 0.90
1.25, 53.88, 0.96
0.20, 53.22, 0.99
0.04, 52.88, 1.00
0.00, 52.07, 1.00
0.00, 51.19, 1.00
0.00, 50.79, 1.00
0.00, 50.92, 1.00
0.00, 50.61, 1.00
0.00, 50.63, 1.00
0.00, 50.45, 1.00
0.00, 50.21, 1.00
0.00, 49.90, 1.00
0.00, 49.54, 1.00
0.00, 49.76, 1.00
0.00, 49.54, 1.00
0.00, 50.04, 1.00
0.00, 50.02, 1.00
0.00, 50.13, 1.00
0.00, 50.01, 1.00
0.00, 50.34, 1.00
0.00, 50.48, 1.00
0.00, 50.13, 1.00
0.00, 50.20, 1.00
0.00, 50.13, 1.00
0.00, 49.68, 1.00
0.00, 49.34, 1.00
0.00, 49.25, 1.00
0.00, 49.39, 1.00
0.00, 49.10, 1.00
0.00, 50.02, 1.00
0.00, 50.09, 1.00
0.00, 49.99, 1.00
0.00, 50.08, 1.00
0.00, 49.75, 1.00
0.00, 50.24, 1.00
0.00, 50.13, 1.00
0.00, 50.44, 1.00
0.00, 50.27, 1.00
0.00, 50.44, 1.00
0.00, 50.36, 1.00
0.00, 50.56, 1.00
0.00, 50.22, 1.00
0.00, 49.96, 1.00
0.00, 50.13, 1.00
0.00, 50.31, 1.00
0.00, 50.67, 1.00
0.00, 50.54, 1.00
