Unhappy, Sameness, Tolerance
29.26, 60.64, 0.12
20.13, 65.79, 0.00
15.08, 69.30, 0.00
12.53, 70.97, 0.00
12.65, 72.91, 0.00
10.31, 73.33, 0.00
11.08, 72.82, 0.00
11.28, 72.54, 0.00
11.88, 73.85, 0.00
10.63, 74.64, 0.00
10.91, 75.14, 0.00
9.94, 74.93, 0.00
10.63, 74.64, 0.00
10.55, 75.73, 0.00
9.82, 76.54, 0.00
10.11, 77.77, 0.00
9.50, 75.97, 0.00
10.87, 76.77, 0.00
9.90, 77.49, 0.00
9.70, 77.06, 0.00
9.98, 77.86, 0.00
9.66, 78.53, 0.00
9.14, 78.40, 0.00
9.22, 77.97, 0.00
9.38, 79.57, 0.00
7.92, 79.51, 0.00
7.96, 78.95, 0.00
8.57, 78.06, 0.00
9.18, 79.61, 0.00
7.96, 79.03, 0.00
8.57, 78.72, 0.00
8.85, 77.19, 0.00
10.35, 78.59, 0.00
8.81, 78.24, 0.00
9.38, 78.57, 0.00
9.50, 77.81, 0.00
9.74, 77.35, 0.00
10.27, 77.24, 0.00
10.27, 76.89, 0.00
10.11, 77.92, 0.00
8.93, 77.98, 0.00
9.38, 77.99, 0.00
9.70, 78.54, 0.00
9.22, 79.58, 0.00
8.77, 80.31, 0.00
8.12, 78.20, 0.00
9.98, 79.45, 0.00
8.77, 79.78, 0.00
8.41, 79.15, 0.00
9.18, 78.61, 0.00
9.86, 78.19, 0.00
10.11, 78.64, 0.00
9.62, 78.31, 0.00
9.86, 79.29, 0.00
9.74, 79.39, 0.00
9.38, 79.28, 0.00
9.46, 79.52, 0.00
