Unhappy, Sameness, Tolerance
0.00, 50.31, 1.00
0.00, 50.11, 1.00
0.00, 49.91, 1.00
0.00, 50.06, 1.00
0.00, 50.05, 1.00
0.00, 50.12, 1.00
0.00, 50.10, 1.00
0.00, 50.22, 1.00
0.00, 50.55, 1.00
0.00, 50.68, 1.00
0.00, 50.89, 1.00
0.00, 50.82, 1.00
0.00, 50.40, 1.00
0.00, 50.44, 1.00
0.00, 50.40, 1.00
0.00, 50.16, 1.00
0.00, 50.12, 1.00
0.00, 49.90, 1.00
0.00, 49.50, 1.00
0.00, 49.69, 1.00
0.00, 49.59, 1.00
0.00, 49.77, 1.00
0.00, 49.56, 1.00
0.00, 49.87, 1.00
0.00, 49.87, 1.00
0.00, 49.49, 1.00
0.00, 49.29, 1.00
0.00, 49.39, 1.00
0.00, 49.47, 1.00
0.00, 49.63, 1.00
0.00, 50.11, 1.00
0.00, 49.87, 1.00
0.00, 50.17, 1.00
0.00, 50.09, 1.00
0.00, 50.23, 1.00
0.00, 49.94, 1.00
0.00, 50.26, 1.00
0.00, 49.93, 1.00
0.00, 50.03, 1.00
0.00, 49.71, 1.00
0.00, 49.51, 1.00
0.00, 49.53, 1.00
0.00, 49.55, 1.00
0.00, 49.49, 1.00
0.00, 49.46, 1.00
0.00, 49.68, 1.00
0.00, 49.51, 1.00
0.00, 49.61, 1.00
0.00, 50.00, 1.00
0.00, 49.78, 1.00
