Unhappy, Sameness, Tolerance
30.23, 60.32, 0.09
20.61, 65.96, 0.00
15.64, 69.73, 0.00
13.38, 72.85, 0.00
11.48, 73.20, 0.00
11.88, 74.11, 0.00
11.03, 75.19, 0.00
10.23, 75.52, 0.00
10.51, 75.86, 0.00
9.90, 76.47, 0.00
9.34, 76.36, 0.00
10.43, 75.43, 0.00
10.79, 76.47, 0.00
9.82, 76.55, 0.00
9.86, 77.24, 0.00
9.90, 77.13, 0.00
9.78, 76.94, 0.00
9.82, 76.60, 0.00
10.27, 77.50, 0.00
9.74, 77.97, 0.00
9.38, 78.67, 0.00
9.46, 77.91, 0.00
10.35, 78.67, 0.00
9.26, 79.75, 0.00
8.81, 80.63, 0.00
7.88, 78.89, 0.00
9.22, 79.86, 0.00
9.18, 80.52, 0.00
8.33, 79.08, 0.00
9.58, 79.39, 0.00
9.46, 80.20, 0.00
9.26, 80.93, 0.00
8.85, 79.89, 0.00
8.73, 80.41, 0.00
8.57, 78.66, 0.00
9.78, 80.01, 0.00
9.14, 79.96, 0.00
9.05, 80.08, 0.00
8.93, 80.43, 0.00
8.57, 81.38, 0.00
8.04, 80.34, 0.00
8.49, 80.46, 0.00
9.14, 79.74, 0.00
9.22, 81.06, 0.00
8.37, 79.48, 0.00
9.62, 81.18, 0.00
8.69, 80.74, 0.00
8.97, 79.40, 0.00
9.66, 78.42, 0.00
10.63, 79.06, 0.00
10.11, 80.06, 0.00
9.26, 80.80, 0.00
8.69, 80.12, 0.00
9.78, 81.11, 0.00
8.85, 79.90, 0.00
9.78, 79.66, 0.00
9.86, 79.17, 0.00
