Unhappy, Sameness, Tolerance
0.00, 50.20, 1.00
0.00, 50.31, 1.00
0.00, 49.87, 1.00
0.00, 50.16, 1.00
0.00, 50.36, 1.00
0.00, 50.32, 1.00
0.00, 50.17, 1.00
0.00, 50.45, 1.00
0.00, 50.39, 1.00
0.00, 50.90, 1.00
0.00, 50.60, 1.00
0.00, 50.86, 1.00
0.00, 50.55, 1.00
0.00, 50.51, 1.00
0.00, 50.19, 1.00
0.00, 49.88, 1.00
0.00, 49.87, 1.00
0.00, 50.06, 1.00
0.00, 49.56, 1.00
0.00, 49.26, 1.00
0.00, 49.54, 1.00
0.00, 49.93, 1.00
0.00, 49.58, 1.00
0.00, 49.58, 1.00
0.00, 50.03, 1.00
0.00, 49.98, 1.00
0.00, 50.12, 1.00
0.00, 50.43, 1.00
0.00, 50.18, 1.00
0.00, 50.13, 1.00
0.00, 49.97, 1.00
0.00, 49.60, 1.00
0.00, 49.89, 1.00
0.00, 49.54, 1.00
0.00, 49.67, 1.00
0.00, 49.86, 1.00
0.00, 50.09, 1.00
0.00, 49.86, 1.00
0.00, 49.97, 1.00
0.00, 50.21, 1.00
0.00, 49.70, 1.00
0.00, 49.95, 1.00
0.00, 50.21, 1.00
0.00, 49.98, 1.00
0.00, 50.02, 1.00
0.00, 49.91, 1.00
0.00, 49.86, 1.00
0.00, 49.84, 1.00
0.00, 49.78, 1.00
0.00, 49.85, 1.00
