Unhappy, Sameness, Tolerance
19.20, 55.48, 0.47
12.69, 58.48, 0.45
10.35, 61.23, 0.42
8.25, 63.11, 0.39
7.24, 64.05, 0.38
7.56, 63.91, 0.35
7.48, 63.68, 0.33
9.82, 64.78, 0.30
9.98, 66.79, 0.26
9.50, 68.10, 0.21
10.67, 69.71, 0.14
12.09, 71.36, 0.07
12.73, 72.22, 0.02
11.84, 73.15, 0.00
11.20, 73.83, 0.00
10.91, 74.72, 0.00
10.63, 75.40, 0.00
10.02, 75.97, 0.00
10.39, 76.41, 0.00
9.66, 77.25, 0.00
9.42, 76.46, 0.00
9.70, 76.97, 0.00
10.19, 75.82, 0.00
10.11, 75.98, 0.00
10.06, 76.08, 0.00
9.74, 76.64, 0.00
9.58, 78.35, 0.00
8.29, 78.01, 0.00
8.45, 77.37, 0.00
9.22, 77.19, 0.00
10.06, 77.26, 0.00
9.22, 78.00, 0.00
8.57, 76.80, 0.00
10.23, 77.51, 0.00
9.09, 78.50, 0.00
9.18, 77.36, 0.00
9.78, 76.74, 0.00
10.15, 77.87, 0.00
9.74, 78.96, 0.00
8.97, 78.54, 0.00
8.93, 79.12, 0.00
8.97, 79.05, 0.00
8.85, 78.20, 0.00
9.30, 78.51, 0.00
9.26, 78.79, 0.00
8.97, 78.81, 0.00
9.42, 79.09, 0.00
9.34, 78.69, 0.00
9.62, 78.97, 0.00
9.38, 78.62, 0.00
9.98, 79.38, 0.00
8.97, 80.01, 0.00
8.45, 79.25, 0.00
9.50, 79.26, 0.00
9.30, 78.54, 0.00
9.90, 78.74, 0.00
9.82, 77.84, 0.00
