Unhappy, Sameness, Tolerance
2.75, 50.87, 0.93
0.20, 50.37, 0.99
0.00, 50.43, 1.00
0.00, 50.03, 1.00
0.00, 49.98, 1.00
0.00, 50.71, 1.00
0.00, 50.57, 1.00
0.00, 50.30, 1.00
0.00, 50.31, 1.00
0.00, 49.75, 1.00
0.00, 49.90, 1.00
0.00, 49.54, 1.00
0.00, 49.60, 1.00
0.00, 49.78, 1.00
0.00, 49.68, 1.00
0.00, 49.69, 1.00
0.00, 49.22, 1.00
0.00, 49.25, 1.00
0.00, 49.30, 1.00
0.00, 49.47, 1.00
0.00, 49.51, 1.00
0.00, 50.41, 1.00
0.00, 50.90, 1.00
0.00, 50.45, 1.00
0.00, 50.70, 1.00
0.00, 50.03, 1.00
0.00, 50.62, 1.00
0.00, 50.32, 1.00
0.00, 50.34, 1.00
0.00, 50.40, 1.00
0.00, 49.88, 1.00
0.00, 49.91, 1.00
0.00, 50.35, 1.00
0.00, 50.66, 1.00
0.00, 50.75, 1.00
0.00, 50.76, 1.00
0.00, 51.01, 1.00
0.00, 50.98, 1.00
0.00, 50.47, 1.00
0.00, 50.52, 1.00
0.00, 50.56, 1.00
0.00, 50.67, 1.00
0.00, 50.64, 1.00
0.00, 50.53, 1.00
0.00, 50.33, 1.00
0.00, 50.12, 1.00
0.00, 49.97, 1.00
0.00, 50.00, 1.00
0.00, 49.53, 1.00
0.00, 49.40, 1.00
